"","ensembl_gene_id","ensembl_transcript_id","hgnc_symbol"
"8974","ENSG00000254901","ENST00000462790","BORCS8"
"8975","ENSG00000254901","ENST00000477565","BORCS8"
"8976","ENSG00000160961","ENST00000540689","ZNF333"
"8977","ENSG00000160961","ENST00000292530","ZNF333"
"8978","ENSG00000188321","ENST00000603380","ZNF559"
"8979","ENSG00000196365","ENST00000360614","LONP1"
"8980","ENSG00000196365","ENST00000540670","LONP1"
"8981","ENSG00000183401","ENST00000588790","CCDC159"
"8982","ENSG00000105135","ENST00000263383","ILVBL"
"8983","ENSG00000174917","ENST00000587950","C19orf70"
"8984","ENSG00000174917","ENST00000309324","C19orf70"
"8985","ENSG00000160633","ENST00000292123","SAFB"
"8986","ENSG00000160633","ENST00000592224","SAFB"
"8987","ENSG00000160633","ENST00000454510","SAFB"
"8988","ENSG00000160633","ENST00000588852","SAFB"
"8989","ENSG00000077463","ENST00000601488","SIRT6"
"8990","ENSG00000077463","ENST00000305232","SIRT6"
"8991","ENSG00000077463","ENST00000337491","SIRT6"
"8992","ENSG00000077463","ENST00000594279","SIRT6"
"8993","ENSG00000167774","ENST00000598884",""
"8994","ENSG00000171469","ENST00000424629","ZNF561"
"8995","ENSG00000171469","ENST00000302851","ZNF561"
"8996","ENSG00000130816","ENST00000340748","DNMT1"
"8997","ENSG00000130816","ENST00000359526","DNMT1"
"8998","ENSG00000181035","ENST00000318596","SLC25A42"
"8999","ENSG00000130254","ENST00000252542","SAFB2"
"9000","ENSG00000141971","ENST00000317040","MVB12A"
"9001","ENSG00000188868","ENST00000293725","ZNF563"
"9002","ENSG00000171105","ENST00000341500","INSR"
"9003","ENSG00000171105","ENST00000302850","INSR"
"9004","ENSG00000213297","ENST00000430024","ZNF625-ZNF20"
"9005","ENSG00000213297","ENST00000434822","ZNF625-ZNF20"
"9006","ENSG00000257591","ENST00000439556","ZNF625"
"9007","ENSG00000127666","ENST00000248244","TICAM1"
"9008","ENSG00000196605","ENST00000397902","ZNF846"
"9009","ENSG00000130283","ENST00000247005","GDF1"
"9010","ENSG00000176619","ENST00000325327","LMNB2"
"9011","ENSG00000130818","ENST00000253115","ZNF426"
"9012","ENSG00000130818","ENST00000593003","ZNF426"
"9013","ENSG00000130818","ENST00000589289","ZNF426"
"9014","ENSG00000198342","ENST00000242804","ZNF442"
"9015","ENSG00000130544","ENST00000252840","ZNF557"
"9016","ENSG00000130544","ENST00000414706","ZNF557"
"9017","ENSG00000223547","ENST00000439326","ZNF844"
"9018","ENSG00000006016","ENST00000392386","CRLF1"
"9019","ENSG00000269307","ENST00000596542",""
"9020","ENSG00000167658","ENST00000309311","EEF2"
"9021","ENSG00000099783","ENST00000348943","HNRNPM"
"9022","ENSG00000099783","ENST00000325495","HNRNPM"
"9023","ENSG00000090339","ENST00000264832","ICAM1"
"9024","ENSG00000099800","ENST00000215570","TIMM13"
"9025","ENSG00000104904","ENST00000602676","OAZ1"
"9026","ENSG00000104904","ENST00000582888","OAZ1"
"9027","ENSG00000167785","ENST00000601372","ZNF558"
"9028","ENSG00000141965","ENST00000269856","FEM1A"
"9029","ENSG00000160888","ENST00000588173","IER2"
"9030","ENSG00000104907","ENST00000221504","TRMT1"
"9031","ENSG00000104907","ENST00000592062","TRMT1"
"9032","ENSG00000141858","ENST00000533683","SAMD1"
"9033","ENSG00000130332","ENST00000252622","LSM7"
"9034","ENSG00000273734","ENST00000621615",""
"9035","ENSG00000141905","ENST00000589123","NFIC"
"9036","ENSG00000141905","ENST00000395111","NFIC"
"9037","ENSG00000141905","ENST00000341919","NFIC"
"9038","ENSG00000141905","ENST00000590282","NFIC"
"9039","ENSG00000141905","ENST00000443272","NFIC"
"9040","ENSG00000099330","ENST00000215061","OCEL1"
"9041","ENSG00000072062","ENST00000308677","PRKACA"
"9042","ENSG00000072062","ENST00000589994","PRKACA"
"9043","ENSG00000104883","ENST00000221480","PEX11G"
"9044","ENSG00000104883","ENST00000593942","PEX11G"
"9045","ENSG00000123154","ENST00000418543","WDR83"
"9046","ENSG00000167476","ENST00000300961","JSRP1"
"9047","ENSG00000197961","ENST00000586602","ZNF121"
"9048","ENSG00000197961","ENST00000320451","ZNF121"
"9049","ENSG00000099795","ENST00000215565","NDUFB7"
"9050","ENSG00000130299","ENST00000361619","GTPBP3"
"9051","ENSG00000130299","ENST00000324894","GTPBP3"
"9052","ENSG00000130299","ENST00000358792","GTPBP3"
"9053","ENSG00000130299","ENST00000600625","GTPBP3"
"9054","ENSG00000142459","ENST00000270530","EVI5L"
"9055","ENSG00000142459","ENST00000538904","EVI5L"
"9056","ENSG00000197647","ENST00000419886","ZNF433"
"9057","ENSG00000257446","ENST00000547628","ZNF878"
"9058","ENSG00000221983","ENST00000442744","UBA52"
"9059","ENSG00000221983","ENST00000599551","UBA52"
"9060","ENSG00000125651","ENST00000394456","GTF2F1"
"9061","ENSG00000126934","ENST00000262948","MAP2K2"
"9062","ENSG00000130511","ENST00000348495","SSBP4"
"9063","ENSG00000130511","ENST00000270061","SSBP4"
"9064","ENSG00000066044","ENST00000407627","ELAVL1"
"9065","ENSG00000066044","ENST00000596459","ELAVL1"
"9066","ENSG00000064607","ENST00000601879","SUGP2"
"9067","ENSG00000105662","ENST00000338797","CRTC1"
"9068","ENSG00000198258","ENST00000358666","UBL5"
"9069","ENSG00000064490","ENST00000303088","RFXANK"
"9070","ENSG00000064490","ENST00000456252","RFXANK"
"9071","ENSG00000064490","ENST00000392324","RFXANK"
"9072","ENSG00000184162","ENST00000420605","NR2C2AP"
"9073","ENSG00000184162","ENST00000331552","NR2C2AP"
"9074","ENSG00000167487","ENST00000300976","KLHL26"
"9075","ENSG00000171970","ENST00000306908","ZNF57"
"9076","ENSG00000125657","ENST00000245817","TNFSF9"
"9077","ENSG00000105647","ENST00000222254","PIK3R2"
"9078","ENSG00000267740","ENST00000592091",""
"9079","ENSG00000174886","ENST00000418389","NDUFA11"
"9080","ENSG00000174886","ENST00000308961","NDUFA11"
"9081","ENSG00000123143","ENST00000242783","PKN1"
"9082","ENSG00000123143","ENST00000342216","PKN1"
"9083","ENSG00000105649","ENST00000222256","RAB3A"
"9084","ENSG00000183617","ENST00000330133","MRPL54"
"9085","ENSG00000127220","ENST00000247706","ABHD8"
"9086","ENSG00000064961","ENST00000333651","HMG20B"
"9087","ENSG00000174652","ENST00000592904","ZNF266"
"9088","ENSG00000076984","ENST00000397981","MAP2K7"
"9089","ENSG00000076984","ENST00000397983","MAP2K7"
"9090","ENSG00000076984","ENST00000397979","MAP2K7"
"9091","ENSG00000006015","ENST00000358607","REX1BD"
"9092","ENSG00000006015","ENST00000450195","REX1BD"
"9093","ENSG00000130312","ENST00000600434","MRPL34"
"9094","ENSG00000127663","ENST00000159111","KDM4B"
"9095","ENSG00000104886","ENST00000589097","PLEKHJ1"
"9096","ENSG00000267500","ENST00000431363","ZNF887P"
"9097","ENSG00000142453","ENST00000327064","CARM1"
"9098","ENSG00000179271","ENST00000316939","GADD45GIP1"
"9099","ENSG00000005007","ENST00000262803","UPF1"
"9100","ENSG00000005007","ENST00000599848","UPF1"
"9101","ENSG00000127445","ENST00000247970","PIN1"
"9102","ENSG00000105426","ENST00000587303","PTPRS"
"9103","ENSG00000105426","ENST00000592099","PTPRS"
"9104","ENSG00000105426","ENST00000588012","PTPRS"
"9105","ENSG00000105426","ENST00000353284","PTPRS"
"9106","ENSG00000064545","ENST00000450333","TMEM161A"
"9107","ENSG00000064545","ENST00000162044","TMEM161A"
"9108","ENSG00000064545","ENST00000587583","TMEM161A"
"9109","ENSG00000196646","ENST00000343979","ZNF136"
"9110","ENSG00000105325","ENST00000441788","FZR1"
"9111","ENSG00000105325","ENST00000395095","FZR1"
"9112","ENSG00000105325","ENST00000313639","FZR1"
"9113","ENSG00000105355","ENST00000221957","PLIN3"
"9114","ENSG00000105355","ENST00000592528","PLIN3"
"9115","ENSG00000105355","ENST00000585479","PLIN3"
"9116","ENSG00000171295","ENST00000304060","ZNF440"
"9117","ENSG00000105656","ENST00000262809","ELL"
"9118","ENSG00000160113","ENST00000291442","NR2F6"
"9119","ENSG00000053501","ENST00000263897","USE1"
"9120","ENSG00000198551","ENST00000361113","ZNF627"
"9121","ENSG00000130803","ENST00000247956","ZNF317"
"9122","ENSG00000132010","ENST00000334213","ZNF20"
"9123","ENSG00000175691","ENST00000314531","ZNF77"
"9124","ENSG00000130255","ENST00000347512","RPL36"
"9125","ENSG00000197044","ENST00000357901","ZNF441"
"9126","ENSG00000105229","ENST00000262971","PIAS4"
"9127","ENSG00000074855","ENST00000159087","ANO8"
"9128","ENSG00000197857","ENST00000356109","ZNF44"
"9129","ENSG00000088247","ENST00000398148","KHSRP"
"9130","ENSG00000181029","ENST00000596148","TRAPPC5"
"9131","ENSG00000105701","ENST00000596558","FKBP8"
"9132","ENSG00000105701","ENST00000222308","FKBP8"
"9133","ENSG00000105701","ENST00000608443","FKBP8"
"9134","ENSG00000130520","ENST00000252816","LSM4"
"9135","ENSG00000130520","ENST00000593829","LSM4"
"9136","ENSG00000125912","ENST00000246117","NCLN"
"9137","ENSG00000104964","ENST00000221561","AES"
"9138","ENSG00000104964","ENST00000327141","AES"
"9139","ENSG00000031823","ENST00000439268","RANBP3"
"9140","ENSG00000031823","ENST00000340578","RANBP3"
"9141","ENSG00000031823","ENST00000591092","RANBP3"
"9142","ENSG00000031823","ENST00000034275","RANBP3"
"9143","ENSG00000177599","ENST00000323169","ZNF491"
"9144","ENSG00000105298","ENST00000429344","CACTIN"
"9145","ENSG00000197332","ENST00000344893",""
"9146","ENSG00000130522","ENST00000252818","JUND"
"9147","ENSG00000160877","ENST00000292431","NACC1"
"9148","ENSG00000105643","ENST00000222250","ARRDC2"
"9149","ENSG00000090674","ENST00000264079","MCOLN1"
"9150","ENSG00000130311","ENST00000359866","DDA1"
"9151","ENSG00000178951","ENST00000322357","ZBTB7A"
"9152","ENSG00000130382","ENST00000252674","MLLT1"
"9153","ENSG00000130165","ENST00000252445","ELOF1"
"9154","ENSG00000088256","ENST00000078429","GNA11"
"9155","ENSG00000079805","ENST00000585892","DNM2"
"9156","ENSG00000079805","ENST00000359692","DNM2"
"9157","ENSG00000079805","ENST00000389253","DNM2"
"9158","ENSG00000079805","ENST00000355667","DNM2"
"9159","ENSG00000079805","ENST00000408974","DNM2"
"9160","ENSG00000132005","ENST00000254325","RFX1"
"9161","ENSG00000186111","ENST00000335312","PIP5K1C"
"9162","ENSG00000186111","ENST00000539785","PIP5K1C"
"9163","ENSG00000105011","ENST00000263382","ASF1B"
"9164","ENSG00000099203","ENST00000214869","TMED1"
"9165","ENSG00000268173","ENST00000593731",""
"9166","ENSG00000099308","ENST00000262811","MAST3"
"9167","ENSG00000032444","ENST00000221249","PNPLA6"
"9168","ENSG00000032444","ENST00000545201","PNPLA6"
"9169","ENSG00000032444","ENST00000600737","PNPLA6"
"9170","ENSG00000008441","ENST00000397661","NFIX"
"9171","ENSG00000008441","ENST00000587760","NFIX"
"9172","ENSG00000198816","ENST00000597229","ZNF358"
"9173","ENSG00000172000","ENST00000586426","ZNF556"
"9174","ENSG00000172000","ENST00000307635","ZNF556"
"9175","ENSG00000104880","ENST00000359920","ARHGEF18"
"9176","ENSG00000268861","ENST00000617428",""
"9177","ENSG00000104915","ENST00000343587","STX10"
"9178","ENSG00000104915","ENST00000242770","STX10"
"9179","ENSG00000104915","ENST00000589083","STX10"
"9180","ENSG00000104915","ENST00000587230","STX10"
"9181","ENSG00000105655","ENST00000338128","ISYNA1"
"9182","ENSG00000105655","ENST00000457269","ISYNA1"
"9183","ENSG00000105655","ENST00000578963","ISYNA1"
"9184","ENSG00000011132","ENST00000316757","APBA3"
"9185","ENSG00000130733","ENST00000253031","YIPF2"
"9186","ENSG00000130733","ENST00000590329","YIPF2"
"9187","ENSG00000123136","ENST00000242776","DDX39A"
"9188","ENSG00000130159","ENST00000270517","ECSIT"
"9189","ENSG00000130159","ENST00000252440","ECSIT"
"9190","ENSG00000130159","ENST00000591104","ECSIT"
"9191","ENSG00000216490","ENST00000407280","IFI30"
"9192","ENSG00000161091","ENST00000588918","MFSD12"
"9193","ENSG00000161091","ENST00000355415","MFSD12"
"9194","ENSG00000167461","ENST00000300935","RAB8A"
"9195","ENSG00000130513","ENST00000252809","GDF15"
"9196","ENSG00000076924","ENST00000358368","XAB2"
"9197","ENSG00000254858","ENST00000599612","MPV17L2"
"9198","ENSG00000131351","ENST00000253669","HAUS8"
"9199","ENSG00000131351","ENST00000448593","HAUS8"
"9200","ENSG00000123146","ENST00000358600","ADGRE5"
"9201","ENSG00000123146","ENST00000357355","ADGRE5"
"9202","ENSG00000123146","ENST00000242786","ADGRE5"
"9203","ENSG00000142444","ENST00000270502","TIMM29"
"9204","ENSG00000125730","ENST00000245907","C3"
"9205","ENSG00000125734","ENST00000264080","GPR108"
"9206","ENSG00000142552","ENST00000270645","RCN3"
"9207","ENSG00000105732","ENST00000600245","ZNF574"
"9208","ENSG00000178904","ENST00000342179","DPY19L3"
"9209","ENSG00000074219","ENST00000598810","TEAD2"
"9210","ENSG00000074219","ENST00000311227","TEAD2"
"9211","ENSG00000074219","ENST00000377214","TEAD2"
"9212","ENSG00000074219","ENST00000539846","TEAD2"
"9213","ENSG00000161671","ENST00000376918","EMC10"
"9214","ENSG00000161671","ENST00000334976","EMC10"
"9215","ENSG00000105404","ENST00000222008","RABAC1"
"9216","ENSG00000160469","ENST00000309383","BRSK1"
"9217","ENSG00000105329","ENST00000221930","TGFB1"
"9218","ENSG00000104783","ENST00000262888","KCNN4"
"9219","ENSG00000124444","ENST00000525771","ZNF576"
"9220","ENSG00000124444","ENST00000529930","ZNF576"
"9221","ENSG00000124444","ENST00000336564","ZNF576"
"9222","ENSG00000073050","ENST00000262887","XRCC1"
"9223","ENSG00000131408","ENST00000411902","NR1H2"
"9224","ENSG00000131408","ENST00000253727","NR1H2"
"9225","ENSG00000204673","ENST00000344175","AKT1S1"
"9226","ENSG00000204673","ENST00000391835","AKT1S1"
"9227","ENSG00000039650","ENST00000322344","PNKP"
"9228","ENSG00000167637","ENST00000618787","ZNF283"
"9229","ENSG00000196267","ENST00000597252","ZNF836"
"9230","ENSG00000170892","ENST00000302937","TSEN34"
"9231","ENSG00000170892","ENST00000429671","TSEN34"
"9232","ENSG00000090372","ENST00000263280","STRN4"
"9233","ENSG00000090372","ENST00000391910","STRN4"
"9234","ENSG00000167601","ENST00000301178","AXL"
"9235","ENSG00000167601","ENST00000359092","AXL"
"9236","ENSG00000167601","ENST00000593513","AXL"
"9237","ENSG00000196437","ENST00000316950","ZNF569"
"9238","ENSG00000196437","ENST00000392150","ZNF569"
"9239","ENSG00000204611","ENST00000600228","ZNF616"
"9240","ENSG00000167384","ENST00000221327","ZNF180"
"9241","ENSG00000167384","ENST00000391956","ZNF180"
"9242","ENSG00000159885","ENST00000187879","ZNF222"
"9243","ENSG00000105341","ENST00000438807","DMAC2"
"9244","ENSG00000105341","ENST00000221943","DMAC2"
"9245","ENSG00000105341","ENST00000592922","DMAC2"
"9246","ENSG00000105341","ENST00000301183","DMAC2"
"9247","ENSG00000105341","ENST00000595425","DMAC2"
"9248","ENSG00000011332","ENST00000420980","DPF1"
"9249","ENSG00000011332","ENST00000355526","DPF1"
"9250","ENSG00000011332","ENST00000412732","DPF1"
"9251","ENSG00000105053","ENST00000599538","VRK3"
"9252","ENSG00000105053","ENST00000601341","VRK3"
"9253","ENSG00000105053","ENST00000594092","VRK3"
"9254","ENSG00000256294","ENST00000262894","ZNF225"
"9255","ENSG00000178386","ENST00000434772","ZNF223"
"9256","ENSG00000062822","ENST00000440232","POLD1"
"9257","ENSG00000062822","ENST00000613923","POLD1"
"9258","ENSG00000142534","ENST00000270625","RPS11"
"9259","ENSG00000062370","ENST00000354340","ZNF112"
"9260","ENSG00000269858","ENST00000593726","EGLN2"
"9261","ENSG00000189144","ENST00000357309","ZNF573"
"9262","ENSG00000189144","ENST00000339503","ZNF573"
"9263","ENSG00000189144","ENST00000536220","ZNF573"
"9264","ENSG00000104825","ENST00000313582","NFKBIB"
"9265","ENSG00000104825","ENST00000392079","NFKBIB"
"9266","ENSG00000105063","ENST00000412770","PPP6R1"
"9267","ENSG00000126457","ENST00000391851","PRMT1"
"9268","ENSG00000126457","ENST00000454376","PRMT1"
"9269","ENSG00000126457","ENST00000610806","PRMT1"
"9270","ENSG00000131941","ENST00000254260","RHPN2"
"9271","ENSG00000105186","ENST00000306065","ANKRD27"
"9272","ENSG00000161618","ENST00000293350","ALDH16A1"
"9273","ENSG00000161618","ENST00000455361","ALDH16A1"
"9274","ENSG00000204920","ENST00000611002","ZNF155"
"9275","ENSG00000169136","ENST00000423777","ATF5"
"9276","ENSG00000124459","ENST00000269973","ZNF45"
"9277","ENSG00000087088","ENST00000345358","BAX"
"9278","ENSG00000087088","ENST00000415969","BAX"
"9279","ENSG00000087088","ENST00000354470","BAX"
"9280","ENSG00000087088","ENST00000293288","BAX"
"9281","ENSG00000063176","ENST00000598088","SPHK2"
"9282","ENSG00000105258","ENST00000221859","POLR2I"
"9283","ENSG00000013275","ENST00000157812","PSMC4"
"9284","ENSG00000013275","ENST00000455878","PSMC4"
"9285","ENSG00000105323","ENST00000392006","HNRNPUL1"
"9286","ENSG00000105323","ENST00000263367","HNRNPUL1"
"9287","ENSG00000188223","ENST00000591613",""
"9288","ENSG00000269547","ENST00000599996",""
"9289","ENSG00000272333","ENST00000420124","KMT2B"
"9290","ENSG00000267796","ENST00000301159","LIN37"
"9291","ENSG00000104835","ENST00000221431","SARS2"
"9292","ENSG00000104835","ENST00000600042","SARS2"
"9293","ENSG00000130244","ENST00000252530","FAM98C"
"9294","ENSG00000105372","ENST00000598742","RPS19"
"9295","ENSG00000099337","ENST00000263372","KCNK6"
"9296","ENSG00000213024","ENST00000596217","NUP62"
"9297","ENSG00000104960","ENST00000600603","PTOV1"
"9298","ENSG00000104960","ENST00000391842","PTOV1"
"9299","ENSG00000130669","ENST00000593690","PAK4"
"9300","ENSG00000130669","ENST00000599386","PAK4"
"9301","ENSG00000105568","ENST00000322088","PPP2R1A"
"9302","ENSG00000125741","ENST00000263275","OPA3"
"9303","ENSG00000248098","ENST00000269980","BCKDHA"
"9304","ENSG00000226763","ENST00000607544","SRRM5"
"9305","ENSG00000189042","ENST00000585696","ZNF567"
"9306","ENSG00000176024","ENST00000391794","ZNF613"
"9307","ENSG00000256683","ENST00000243644","ZNF350"
"9308","ENSG00000197619","ENST00000602063","ZNF615"
"9309","ENSG00000197619","ENST00000594083","ZNF615"
"9310","ENSG00000197619","ENST00000391795","ZNF615"
"9311","ENSG00000105559","ENST00000355496","PLEKHA4"
"9312","ENSG00000105559","ENST00000263265","PLEKHA4"
"9313","ENSG00000105223","ENST00000409587","PLD3"
"9314","ENSG00000142065","ENST00000270001","ZFP14"
"9315","ENSG00000181007","ENST00000392161","ZFP82"
"9316","ENSG00000125744","ENST00000245923","RTN2"
"9317","ENSG00000125744","ENST00000344680","RTN2"
"9318","ENSG00000105220","ENST00000415930","GPI"
"9319","ENSG00000105220","ENST00000356487","GPI"
"9320","ENSG00000087074","ENST00000200453","PPP1R15A"
"9321","ENSG00000160392","ENST00000582783","C19orf47"
"9322","ENSG00000105677","ENST00000222284","TMEM147"
"9323","ENSG00000105677","ENST00000392204","TMEM147"
"9324","ENSG00000186017","ENST00000493391","ZNF566"
"9325","ENSG00000186017","ENST00000392170","ZNF566"
"9326","ENSG00000186017","ENST00000434377","ZNF566"
"9327","ENSG00000142556","ENST00000270649","ZNF614"
"9328","ENSG00000188283","ENST00000352998","ZNF383"
"9329","ENSG00000267360","ENST00000585860",""
"9330","ENSG00000197050","ENST00000337995","ZNF420"
"9331","ENSG00000126249","ENST00000246535","PDCD2L"
"9332","ENSG00000254004","ENST00000523638","ZNF260"
"9333","ENSG00000197608","ENST00000594295","ZNF841"
"9334","ENSG00000077312","ENST00000243563","SNRPA"
"9335","ENSG00000188493","ENST00000378313","C19orf54"
"9336","ENSG00000167595","ENST00000396908","PROSER3"
"9337","ENSG00000167595","ENST00000620918","PROSER3"
"9338","ENSG00000167595","ENST00000601095","PROSER3"
"9339","ENSG00000161677","ENST00000601423","JOSD2"
"9340","ENSG00000161677","ENST00000598418","JOSD2"
"9341","ENSG00000161677","ENST00000595669","JOSD2"
"9342","ENSG00000142539","ENST00000599632",""
"9343","ENSG00000167378","ENST00000422989","IRGQ"
"9344","ENSG00000105755","ENST00000292147","ETHE1"
"9345","ENSG00000185800","ENST00000270223","DMWD"
"9346","ENSG00000267022","ENST00000591793",""
"9347","ENSG00000104946","ENST00000221543","TBC1D17"
"9348","ENSG00000104946","ENST00000535102","TBC1D17"
"9349","ENSG00000255730","ENST00000540732",""
"9350","ENSG00000160439","ENST00000396247","RDH13"
"9351","ENSG00000160439","ENST00000610356","RDH13"
"9352","ENSG00000257103","ENST00000544216","LSM14A"
"9353","ENSG00000257103","ENST00000433627","LSM14A"
"9354","ENSG00000118162","ENST00000338134","KPTN"
"9355","ENSG00000134815","ENST00000328771","DHX34"
"9356","ENSG00000105321","ENST00000221922","CCDC9"
"9357","ENSG00000042753","ENST00000352203","AP2S1"
"9358","ENSG00000042753","ENST00000601498","AP2S1"
"9359","ENSG00000042753","ENST00000599990","AP2S1"
"9360","ENSG00000042753","ENST00000263270","AP2S1"
"9361","ENSG00000042753","ENST00000601649","AP2S1"
"9362","ENSG00000105197","ENST00000544017","TIMM50"
"9363","ENSG00000010361","ENST00000528094","FUZ"
"9364","ENSG00000010361","ENST00000313777","FUZ"
"9365","ENSG00000167766","ENST00000536937","ZNF83"
"9366","ENSG00000105698","ENST00000343550","USF2"
"9367","ENSG00000105698","ENST00000222305","USF2"
"9368","ENSG00000105698","ENST00000379134","USF2"
"9369","ENSG00000221923","ENST00000422689","ZNF880"
"9370","ENSG00000068903","ENST00000249396","SIRT2"
"9371","ENSG00000068903","ENST00000392081","SIRT2"
"9372","ENSG00000068903","ENST00000358931","SIRT2"
"9373","ENSG00000185453","ENST00000614654","ZSWIM9"
"9374","ENSG00000167635","ENST00000456324","ZNF146"
"9375","ENSG00000104824","ENST00000221419","HNRNPL"
"9376","ENSG00000104824","ENST00000600873","HNRNPL"
"9377","ENSG00000117877","ENST00000309424","CD3EAP"
"9378","ENSG00000117877","ENST00000589804","CD3EAP"
"9379","ENSG00000077348","ENST00000221233","EXOSC5"
"9380","ENSG00000011422","ENST00000339082","PLAUR"
"9381","ENSG00000011422","ENST00000601723","PLAUR"
"9382","ENSG00000011422","ENST00000340093","PLAUR"
"9383","ENSG00000011422","ENST00000221264","PLAUR"
"9384","ENSG00000076928","ENST00000354532","ARHGEF1"
"9385","ENSG00000076928","ENST00000347545","ARHGEF1"
"9386","ENSG00000142039","ENST00000269967","CCDC97"
"9387","ENSG00000104872","ENST00000262265","PIH1D1"
"9388","ENSG00000159917","ENST00000291182","ZNF235"
"9389","ENSG00000123810","ENST00000243578","B9D2"
"9390","ENSG00000125503","ENST00000263433","PPP1R12C"
"9391","ENSG00000176531","ENST00000292140","PHLDB3"
"9392","ENSG00000126267","ENST00000246554","COX6B1"
"9393","ENSG00000126267","ENST00000592141","COX6B1"
"9394","ENSG00000126267","ENST00000392201","COX6B1"
"9395","ENSG00000275183","ENST00000611161","LENG9"
"9396","ENSG00000120784","ENST00000351218","ZFP30"
"9397","ENSG00000198182","ENST00000355202","ZNF607"
"9398","ENSG00000104870","ENST00000221466","FCGRT"
"9399","ENSG00000133265","ENST00000255631","HSPBP1"
"9400","ENSG00000133265","ENST00000587922","HSPBP1"
"9401","ENSG00000263002","ENST00000426739","ZNF234"
"9402","ENSG00000267680","ENST00000336976","ZNF224"
"9403","ENSG00000104973","ENST00000312865","MED25"
"9404","ENSG00000105185","ENST00000590247","PDCD5"
"9405","ENSG00000171570","ENST00000594136","RAB4B-EGLN2"
"9406","ENSG00000004776","ENST00000004982","HSPB6"
"9407","ENSG00000205155","ENST00000587708","PSENEN"
"9408","ENSG00000105499","ENST00000599111","PLA2G4C"
"9409","ENSG00000105499","ENST00000354276","PLA2G4C"
"9410","ENSG00000105499","ENST00000599921","PLA2G4C"
"9411","ENSG00000105429","ENST00000334370","MEGF8"
"9412","ENSG00000105429","ENST00000251268","MEGF8"
"9413","ENSG00000125753","ENST00000245932","VASP"
"9414","ENSG00000104805","ENST00000405315","NUCB1"
"9415","ENSG00000099341","ENST00000215071","PSMD8"
"9416","ENSG00000131115","ENST00000621083","ZNF227"
"9417","ENSG00000142279","ENST00000590071","WTIP"
"9418","ENSG00000089327","ENST00000543307","FXYD5"
"9419","ENSG00000089327","ENST00000342879","FXYD5"
"9420","ENSG00000104881","ENST00000418234","PPP1R13L"
"9421","ENSG00000105438","ENST00000330720","KDELR1"
"9422","ENSG00000105447","ENST00000253237","GRWD1"
"9423","ENSG00000269469","ENST00000599536",""
"9424","ENSG00000104936","ENST00000343373","DMPK"
"9425","ENSG00000104936","ENST00000447742","DMPK"
"9426","ENSG00000104936","ENST00000458663","DMPK"
"9427","ENSG00000104936","ENST00000354227","DMPK"
"9428","ENSG00000167615","ENST00000326764","LENG8"
"9429","ENSG00000011478","ENST00000012049","QPCTL"
"9430","ENSG00000011478","ENST00000366382","QPCTL"
"9431","ENSG00000125743","ENST00000342669","SNRPD2"
"9432","ENSG00000125743","ENST00000588599","SNRPD2"
"9433","ENSG00000125743","ENST00000391932","SNRPD2"
"9434","ENSG00000171827","ENST00000330173","ZNF570"
"9435","ENSG00000189164","ENST00000436120","ZNF527"
"9436","ENSG00000104852","ENST00000598441","SNRNP70"
"9437","ENSG00000104852","ENST00000221448","SNRNP70"
"9438","ENSG00000142528","ENST00000595661","ZNF473"
"9439","ENSG00000167645","ENST00000392124","YIF1B"
"9440","ENSG00000167645","ENST00000339413","YIF1B"
"9441","ENSG00000167645","ENST00000329420","YIF1B"
"9442","ENSG00000167645","ENST00000337679","YIF1B"
"9443","ENSG00000105738","ENST00000222345","SIPA1L3"
"9444","ENSG00000167578","ENST00000594800","RAB4B"
"9445","ENSG00000086544","ENST00000263370","ITPKC"
"9446","ENSG00000128626","ENST00000308018","MRPS12"
"9447","ENSG00000108107","ENST00000344063","RPL28"
"9448","ENSG00000108107","ENST00000431533","RPL28"
"9449","ENSG00000108107","ENST00000428193","RPL28"
"9450","ENSG00000108107","ENST00000558815","RPL28"
"9451","ENSG00000108107","ENST00000560583","RPL28"
"9452","ENSG00000105552","ENST00000402551","BCAT2"
"9453","ENSG00000079462","ENST00000262890","PAFAH1B3"
"9454","ENSG00000178980","ENST00000601048","SELENOW"
"9455","ENSG00000167380","ENST00000300823","ZNF226"
"9456","ENSG00000167380","ENST00000590089","ZNF226"
"9457","ENSG00000159882","ENST00000429154","ZNF230"
"9458","ENSG00000123815","ENST00000324464","COQ8B"
"9459","ENSG00000123815","ENST00000243583","COQ8B"
"9460","ENSG00000186026","ENST00000421176","ZNF284"
"9461","ENSG00000131116","ENST00000300811","ZNF428"
"9462","ENSG00000105245","ENST00000252891","NUMBL"
"9463","ENSG00000160410","ENST00000291842","SHKBP1"
"9464","ENSG00000198482","ENST00000359798","ZNF808"
"9465","ENSG00000104812","ENST00000323798","GYS1"
"9466","ENSG00000104812","ENST00000263276","GYS1"
"9467","ENSG00000181666","ENST00000589392","HKR1"
"9468","ENSG00000181666","ENST00000324411","HKR1"
"9469","ENSG00000181666","ENST00000541583","HKR1"
"9470","ENSG00000126261","ENST00000246548","UBA2"
"9471","ENSG00000126254","ENST00000262633","RBM42"
"9472","ENSG00000196214","ENST00000439461","ZNF766"
"9473","ENSG00000198464","ENST00000334564","ZNF480"
"9474","ENSG00000198464","ENST00000335090","ZNF480"
"9475","ENSG00000198464","ENST00000595962","ZNF480"
