"","id","hgnc_symbol"
"1633","ENSG00000196352","CD55"
"1634","ENSG00000180667","YOD1"
"1635","ENSG00000180667","YOD1"
"1636","ENSG00000143479","DYRK3"
"1637","ENSG00000117280","RAB29"
"1638","ENSG00000117280","RAB29"
"1639","ENSG00000117280","RAB29"
"1640","ENSG00000077152","UBE2T"
"1641","ENSG00000143324","XPR1"
"1642","ENSG00000143324","XPR1"
"1643","ENSG00000186283","TOR3A"
"1644","ENSG00000075391","RASAL2"
"1645","ENSG00000075391","RASAL2"
"1646","ENSG00000135862","LAMC1"
"1647","ENSG00000116191","RALGPS2"
"1648","ENSG00000116191","RALGPS2"
"1649","ENSG00000117523","PRRC2C"
"1650","ENSG00000135763","URB2"
"1651","ENSG00000135776","ABCB10"
"1652","ENSG00000117479","SLC19A2"
"1653","ENSG00000117479","SLC19A2"
"1654","ENSG00000143158","MPC2"
"1655","ENSG00000143815","LBR"
"1656","ENSG00000162923","WDR26"
"1657","ENSG00000182827","ACBD3"
"1658","ENSG00000162813","BPNT1"
"1659","ENSG00000162813","BPNT1"
"1660","ENSG00000162813","BPNT1"
"1661","ENSG00000162769","FLVCR1"
"1662","ENSG00000116679","IVNS1ABP"
"1663","ENSG00000143322","ABL2"
"1664","ENSG00000143322","ABL2"
"1665","ENSG00000143322","ABL2"
"1666","ENSG00000143322","ABL2"
"1667","ENSG00000143322","ABL2"
"1668","ENSG00000143322","ABL2"
"1669","ENSG00000143322","ABL2"
"1670","ENSG00000143322","ABL2"
"1671","ENSG00000197959","DNM3"
"1672","ENSG00000197959","DNM3"
"1673","ENSG00000197959","DNM3"
"1674","ENSG00000119280","C1orf198"
"1675","ENSG00000119280","C1orf198"
"1676","ENSG00000255835",NA
"1677","ENSG00000116690","PRG4"
"1678","ENSG00000116690","PRG4"
"1679","ENSG00000116690","PRG4"
"1680","ENSG00000116690","PRG4"
"1681","ENSG00000135766","EGLN1"
"1682","ENSG00000120370","GORAB"
"1683","ENSG00000120370","GORAB"
"1684","ENSG00000143198","MGST3"
"1685","ENSG00000152061","RABGAP1L"
"1686","ENSG00000152061","RABGAP1L"
"1687","ENSG00000152061","RABGAP1L"
"1688","ENSG00000143162","CREG1"
"1689","ENSG00000162910","MRPL55"
"1690","ENSG00000162910","MRPL55"
"1691","ENSG00000162909","CAPN2"
"1692","ENSG00000162909","CAPN2"
"1693","ENSG00000136630","HLX"
"1694","ENSG00000117625","RCOR3"
"1695","ENSG00000117625","RCOR3"
"1696","ENSG00000117625","RCOR3"
"1697","ENSG00000117625","RCOR3"
"1698","ENSG00000082512","TRAF5"
"1699","ENSG00000082512","TRAF5"
"1700","ENSG00000153363","LINC00467"
"1701","ENSG00000153363","LINC00467"
"1702","ENSG00000170385","SLC30A1"
"1703","ENSG00000117650","NEK2"
"1704","ENSG00000117650","NEK2"
"1705","ENSG00000117650","NEK2"
"1706","ENSG00000123684","LPGAT1"
"1707","ENSG00000196878","LAMB3"
"1708","ENSG00000143507","DUSP10"
"1709","ENSG00000143486","EIF2D"
"1710","ENSG00000143486","EIF2D"
"1711","ENSG00000263528","IKBKE"
"1712","ENSG00000263528","IKBKE"
"1713","ENSG00000263528","IKBKE"
"1714","ENSG00000117152","RGS4"
"1715","ENSG00000117152","RGS4"
"1716","ENSG00000117152","RGS4"
"1717","ENSG00000117152","RGS4"
"1718","ENSG00000154380","ENAH"
"1719","ENSG00000154380","ENAH"
"1720","ENSG00000154305","MIA3"
"1721","ENSG00000154305","MIA3"
"1722","ENSG00000173409","ARV1"
"1723","ENSG00000143793","C1orf35"
"1724","ENSG00000152332","UHMK1"
"1725","ENSG00000143801","PSEN2"
"1726","ENSG00000143801","PSEN2"
"1727","ENSG00000198625","MDM4"
"1728","ENSG00000198625","MDM4"
"1729","ENSG00000198625","MDM4"
"1730","ENSG00000198625","MDM4"
"1731","ENSG00000198625","MDM4"
"1732","ENSG00000159348","CYB5R1"
"1733","ENSG00000143819","EPHX1"
"1734","ENSG00000143771","CNIH4"
"1735","ENSG00000143771","CNIH4"
"1736","ENSG00000143771","CNIH4"
"1737","ENSG00000143756","FBXO28"
"1738","ENSG00000143756","FBXO28"
"1739","ENSG00000162819","BROX"
"1740","ENSG00000162819","BROX"
"1741","ENSG00000162819","BROX"
"1742","ENSG00000117791","MARC2"
"1743","ENSG00000117791","MARC2"
"1744","ENSG00000067533","RRP15"
"1745","ENSG00000117597","UTP25"
"1746","ENSG00000143850","PLEKHA6"
"1747","ENSG00000134369","NAV1"
"1748","ENSG00000134369","NAV1"
"1749","ENSG00000162702","ZNF281"
"1750","ENSG00000023572","GLRX2"
"1751","ENSG00000023572","GLRX2"
"1752","ENSG00000077157","PPP1R12B"
"1753","ENSG00000077157","PPP1R12B"
"1754","ENSG00000077157","PPP1R12B"
"1755","ENSG00000077157","PPP1R12B"
"1756","ENSG00000077157","PPP1R12B"
"1757","ENSG00000077157","PPP1R12B"
"1758","ENSG00000213047","DENND1B"
"1759","ENSG00000213047","DENND1B"
"1760","ENSG00000213047","DENND1B"
"1761","ENSG00000162889","MAPKAPK2"
"1762","ENSG00000162889","MAPKAPK2"
"1763","ENSG00000159346","ADIPOR1"
"1764","ENSG00000183155","RABIF"
"1765","ENSG00000118194","TNNT2"
"1766","ENSG00000118194","TNNT2"
"1767","ENSG00000118194","TNNT2"
"1768","ENSG00000118194","TNNT2"
"1769","ENSG00000081277","PKP1"
"1770","ENSG00000081277","PKP1"
"1771","ENSG00000118193","KIF14"
"1772","ENSG00000143748","NVL"
"1773","ENSG00000143748","NVL"
"1774","ENSG00000143748","NVL"
"1775","ENSG00000143748","NVL"
"1776","ENSG00000143748","NVL"
"1777","ENSG00000154309","DISP1"
"1778","ENSG00000066027","PPP2R5A"
"1779","ENSG00000066027","PPP2R5A"
"1780","ENSG00000117222","RBBP5"
"1781","ENSG00000117222","RBBP5"
"1782","ENSG00000158615","PPP1R15B"
"1783","ENSG00000066279","ASPM"
"1784","ENSG00000066279","ASPM"
"1785","ENSG00000143498","TAF1A"
"1786","ENSG00000143498","TAF1A"
"1787","ENSG00000136628","EPRS"
"1788","ENSG00000152104","PTPN14"
"1789","ENSG00000143499","SMYD2"
"1790","ENSG00000151414","NEK7"
"1791","ENSG00000177888","ZBTB41"
"1792","ENSG00000067704","IARS2"
"1793","ENSG00000134371","CDC73"
"1794","ENSG00000116747","TROVE2"
"1795","ENSG00000116747","TROVE2"
"1796","ENSG00000116747","TROVE2"
"1797","ENSG00000116747","TROVE2"
"1798","ENSG00000133059","DSTYK"
"1799","ENSG00000133059","DSTYK"
"1800","ENSG00000143842","SOX13"
"1801","ENSG00000058673","ZC3H11A"
"1802","ENSG00000116857","TMEM9"
"1803","ENSG00000116857","TMEM9"
"1804","ENSG00000118200","CAMSAP2"
"1805","ENSG00000118200","CAMSAP2"
"1806","ENSG00000118200","CAMSAP2"
"1807","ENSG00000069275","NUCKS1"
"1808","ENSG00000257315","ZBED6"
"1809","ENSG00000257315","ZBED6"
"1810","ENSG00000188783","PRELP"
"1811","ENSG00000134375","TIMM17A"
"1812","ENSG00000159176","CSRP1"
"1813","ENSG00000159173","TNNI1"
"1814","ENSG00000143862","ARL8A"
"1815","ENSG00000143862","ARL8A"
"1816","ENSG00000176393","RNPEP"
"1817","ENSG00000174307","PHLDA3"
"1818","ENSG00000116741","RGS2"
"1819","ENSG00000203724","C1orf53"
"1820","ENSG00000162630","B3GALT2"
"1821","ENSG00000116750","UCHL5"
"1822","ENSG00000116750","UCHL5"
"1823","ENSG00000116750","UCHL5"
"1824","ENSG00000116750","UCHL5"
"1825","ENSG00000118197","DDX59"
"1826","ENSG00000227671",NA
"1827","ENSG00000143669","LYST"
"1828","ENSG00000168264","IRF2BP2"
"1829","ENSG00000168264","IRF2BP2"
"1830","ENSG00000122958","VPS26A"
"1831","ENSG00000122958","VPS26A"
"1832","ENSG00000148450","MSRB2"
"1833","ENSG00000197472","ZNF695"
"1834","ENSG00000197472","ZNF695"
"1835","ENSG00000162851","TFB2M"
"1836","ENSG00000121644","DESI2"
"1837","ENSG00000121644","DESI2"
"1838","ENSG00000169826","CSGALNACT2"
"1839","ENSG00000165406","MARCH8"
"1840","ENSG00000165406","MARCH8"
"1841","ENSG00000185009","AP3M1"
"1842","ENSG00000151240","DIP2C"
"1843","ENSG00000107731","UNC5B"
"1844","ENSG00000107731","UNC5B"
"1845","ENSG00000166228","PCBD1"
"1846","ENSG00000152904","GGPS1"
"1847","ENSG00000203666","EFCAB2"
"1848","ENSG00000203666","EFCAB2"
"1849","ENSG00000091483","FH"
"1850","ENSG00000179456","ZBTB18"
"1851","ENSG00000117020","AKT3"
"1852","ENSG00000117020","AKT3"
"1853","ENSG00000148459","PDSS1"
"1854","ENSG00000107984","DKK1"
"1855","ENSG00000151461","UPF2"
"1856","ENSG00000196418","ZNF124"
"1857","ENSG00000196418","ZNF124"
"1858","ENSG00000196418","ZNF124"
"1859","ENSG00000196418","ZNF124"
"1860","ENSG00000198954","KIF1BP"
"1861","ENSG00000175137","SH3BP5L"
"1862","ENSG00000054282","SDCCAG8"
"1863","ENSG00000143653","SCCPDH"
"1864","ENSG00000165312","OTUD1"
"1865","ENSG00000148730","EIF4EBP2"
"1866","ENSG00000180817","PPA1"
"1867","ENSG00000165732","DDX21"
"1868","ENSG00000165732","DDX21"
"1869","ENSG00000116984","MTR"
"1870","ENSG00000116984","MTR"
"1871","ENSG00000072422","RHOBTB1"
"1872","ENSG00000116977","LGALS8"
"1873","ENSG00000116977","LGALS8"
"1874","ENSG00000188739","RBM34"
"1875","ENSG00000151657","KIN"
"1876","ENSG00000148444","COMMD3"
"1877","ENSG00000075407","ZNF37A"
"1878","ENSG00000165629","ATP5F1C"
"1879","ENSG00000165629","ATP5F1C"
"1880","ENSG00000185420","SMYD3"
"1881","ENSG00000185420","SMYD3"
"1882","ENSG00000054277","OPN3"
"1883","ENSG00000116962","NID1"
"1884","ENSG00000284770","TBCE"
"1885","ENSG00000284770","TBCE"
"1886","ENSG00000138311","ZNF365"
"1887","ENSG00000138311","ZNF365"
"1888","ENSG00000138311","ZNF365"
"1889","ENSG00000107929","LARP4B"
"1890","ENSG00000180287","PLD5"
"1891","ENSG00000188295","ZNF669"
"1892","ENSG00000162852","CNST"
"1893","ENSG00000162852","CNST"
"1894","ENSG00000153187","HNRNPU"
"1895","ENSG00000153187","HNRNPU"
"1896","ENSG00000197769","MAP1LC3C"
"1897","ENSG00000174371","EXO1"
"1898","ENSG00000174371","EXO1"
"1899","ENSG00000169813","HNRNPF"
"1900","ENSG00000015171","ZMYND11"
"1901","ENSG00000015171","ZMYND11"
"1902","ENSG00000015171","ZMYND11"
"1903","ENSG00000015171","ZMYND11"
"1904","ENSG00000015171","ZMYND11"
"1905","ENSG00000015171","ZMYND11"
"1906","ENSG00000015171","ZMYND11"
"1907","ENSG00000198964","SGMS1"
"1908","ENSG00000196968","FUT11"
"1909","ENSG00000196968","FUT11"
"1910","ENSG00000176986","SEC24C"
"1911","ENSG00000134463","ECHDC3"
"1912","ENSG00000150347","ARID5B"
"1913","ENSG00000150347","ARID5B"
"1914","ENSG00000170312","CDK1"
"1915","ENSG00000170312","CDK1"
"1916","ENSG00000172731","LRRC20"
"1917","ENSG00000172731","LRRC20"
"1918","ENSG00000172731","LRRC20"
"1919","ENSG00000172731","LRRC20"
"1920","ENSG00000086619","ERO1B"
"1921","ENSG00000077585","GPR137B"
"1922","ENSG00000216937","CCDC7"
"1923","ENSG00000162714","ZNF496"
"1924","ENSG00000107738","VSIR"
"1925","ENSG00000198246","SLC29A3"
"1926","ENSG00000135747","ZNF670-ZNF695"
"1927","ENSG00000135747","ZNF670-ZNF695"
"1928","ENSG00000277462","ZNF670"
"1929","ENSG00000119285","HEATR1"
"1930","ENSG00000054267","ARID4B"
"1931","ENSG00000054267","ARID4B"
"1932","ENSG00000150054","MPP7"
"1933","ENSG00000155816","FMN2"
"1934","ENSG00000162885","B3GALNT2"
"1935","ENSG00000162885","B3GALNT2"
"1936","ENSG00000185220","PGBD2"
"1937","ENSG00000166224","SGPL1"
"1938","ENSG00000203668","CHML"
"1939","ENSG00000165733","BMS1"
"1940","ENSG00000035687","ADSS"
"1941","ENSG00000156113","KCNMA1"
"1942","ENSG00000156113","KCNMA1"
"1943","ENSG00000156113","KCNMA1"
"1944","ENSG00000156113","KCNMA1"
"1945","ENSG00000156113","KCNMA1"
"1946","ENSG00000156113","KCNMA1"
"1947","ENSG00000156113","KCNMA1"
"1948","ENSG00000156113","KCNMA1"
"1949","ENSG00000156113","KCNMA1"
"1950","ENSG00000156113","KCNMA1"
"1951","ENSG00000156113","KCNMA1"
"1952","ENSG00000156113","KCNMA1"
"1953","ENSG00000156113","KCNMA1"
"1954","ENSG00000156113","KCNMA1"
"1955","ENSG00000156113","KCNMA1"
"1956","ENSG00000156113","KCNMA1"
"1957","ENSG00000156113","KCNMA1"
"1958","ENSG00000156113","KCNMA1"
"1959","ENSG00000156113","KCNMA1"
"1960","ENSG00000156113","KCNMA1"
"1961","ENSG00000156113","KCNMA1"
"1962","ENSG00000156113","KCNMA1"
"1963","ENSG00000156515","HK1"
"1964","ENSG00000156515","HK1"
"1965","ENSG00000156515","HK1"
"1966","ENSG00000156515","HK1"
"1967","ENSG00000148498","PARD3"
"1968","ENSG00000148498","PARD3"
"1969","ENSG00000148498","PARD3"
"1970","ENSG00000148498","PARD3"
"1971","ENSG00000148498","PARD3"
"1972","ENSG00000148498","PARD3"
"1973","ENSG00000148498","PARD3"
"1974","ENSG00000148498","PARD3"
"1975","ENSG00000148498","PARD3"
"1976","ENSG00000108091","CCDC6"
"1977","ENSG00000148484","RSU1"
"1978","ENSG00000148484","RSU1"
"1979","ENSG00000099284","H2AFY2"
"1980","ENSG00000042286","AIFM2"
"1981","ENSG00000165983","PTER"
"1982","ENSG00000165983","PTER"
"1983","ENSG00000165983","PTER"
"1984","ENSG00000182010","RTKN2"
"1985","ENSG00000182010","RTKN2"
"1986","ENSG00000060339","CCAR1"
"1987","ENSG00000060339","CCAR1"
"1988","ENSG00000108094","CUL2"
"1989","ENSG00000108094","CUL2"
"1990","ENSG00000108094","CUL2"
"1991","ENSG00000172671","ZFAND4"
"1992","ENSG00000172671","ZFAND4"
"1993","ENSG00000175395","ZNF25"
"1994","ENSG00000128805","ARHGAP22"
"1995","ENSG00000128805","ARHGAP22"
"1996","ENSG00000128805","ARHGAP22"
"1997","ENSG00000128805","ARHGAP22"
"1998","ENSG00000152457","DCLRE1C"
"1999","ENSG00000152457","DCLRE1C"
"2000","ENSG00000152457","DCLRE1C"
"2001","ENSG00000152457","DCLRE1C"
"2002","ENSG00000138336","TET1"
"2003","ENSG00000134461","ANKRD16"
"2004","ENSG00000134461","ANKRD16"
"2005","ENSG00000138347","MYPN"
"2006","ENSG00000138347","MYPN"
"2007","ENSG00000122884","P4HA1"
"2008","ENSG00000122884","P4HA1"
"2009","ENSG00000122884","P4HA1"
"2010","ENSG00000172586","CHCHD1"
"2011","ENSG00000166507","NDST2"
"2012","ENSG00000096746","HNRNPH3"
"2013","ENSG00000096746","HNRNPH3"
"2014","ENSG00000272916",NA
"2015","ENSG00000214655","ZSWIM8"
"2016","ENSG00000214655","ZSWIM8"
"2017","ENSG00000204130","RUFY2"
"2018","ENSG00000204130","RUFY2"
"2019","ENSG00000204130","RUFY2"
"2020","ENSG00000108187","PBLD"
"2021","ENSG00000108187","PBLD"
"2022","ENSG00000120549","KIAA1217"
"2023","ENSG00000120549","KIAA1217"
"2024","ENSG00000120549","KIAA1217"
"2025","ENSG00000120549","KIAA1217"
"2026","ENSG00000165757","JCAD"
"2027","ENSG00000108100","CCNY"
"2028","ENSG00000108100","CCNY"
"2029","ENSG00000108100","CCNY"
"2030","ENSG00000072401","UBE2D1"
"2031","ENSG00000072401","UBE2D1"
"2032","ENSG00000197467","COL13A1"
"2033","ENSG00000197467","COL13A1"
"2034","ENSG00000197467","COL13A1"
"2035","ENSG00000197467","COL13A1"
"2036","ENSG00000197467","COL13A1"
"2037","ENSG00000197467","COL13A1"
"2038","ENSG00000148660","CAMK2G"
"2039","ENSG00000148660","CAMK2G"
"2040","ENSG00000148660","CAMK2G"
"2041","ENSG00000148660","CAMK2G"
"2042","ENSG00000122862","SRGN"
"2043","ENSG00000171163","ZNF692"
"2044","ENSG00000171163","ZNF692"
"2045","ENSG00000183049","CAMK1D"
"2046","ENSG00000183049","CAMK1D"
"2047","ENSG00000095794","CREM"
"2048","ENSG00000095794","CREM"
"2049","ENSG00000095794","CREM"
"2050","ENSG00000095794","CREM"
"2051","ENSG00000095794","CREM"
"2052","ENSG00000095794","CREM"
"2053","ENSG00000095794","CREM"
"2054","ENSG00000095794","CREM"
"2055","ENSG00000095794","CREM"
"2056","ENSG00000176244","ACBD7"
"2057","ENSG00000169740","ZNF32"
"2058","ENSG00000107897","ACBD5"
"2059","ENSG00000107897","ACBD5"
"2060","ENSG00000282246",NA
"2061","ENSG00000282246",NA
"2062","ENSG00000148468","FAM171A1"
"2063","ENSG00000152463","OLAH"
"2064","ENSG00000152463","OLAH"
"2065","ENSG00000198105","ZNF248"
"2066","ENSG00000151150","ANK3"
"2067","ENSG00000151150","ANK3"
"2068","ENSG00000151150","ANK3"
"2069","ENSG00000151150","ANK3"
"2070","ENSG00000150867","PIP4K2A"
"2071","ENSG00000150867","PIP4K2A"
"2072","ENSG00000170759","KIF5B"
"2073","ENSG00000156502","SUPV3L1"
"2074","ENSG00000156521","TYSND1"
"2075","ENSG00000156521","TYSND1"
"2076","ENSG00000150093","ITGB1"
"2077","ENSG00000265354","TIMM23"
"2078","ENSG00000136758","YME1L1"
"2079","ENSG00000136758","YME1L1"
"2080","ENSG00000136758","YME1L1"
"2081","ENSG00000165512","ZNF22"
"2082","ENSG00000107890","ANKRD26"
"2083","ENSG00000165322","ARHGAP12"
"2084","ENSG00000165322","ARHGAP12"
"2085","ENSG00000165322","ARHGAP12"
"2086","ENSG00000165322","ARHGAP12"
"2087","ENSG00000165322","ARHGAP12"
"2088","ENSG00000122861","PLAU"
"2089","ENSG00000122861","PLAU"
"2090","ENSG00000107625","DDX50"
"2091","ENSG00000123240","OPTN"
"2092","ENSG00000152464","RPP38"
"2093","ENSG00000079332","SAR1A"
"2094","ENSG00000107611","CUBN"
"2095","ENSG00000065328","MCM10"
"2096","ENSG00000065328","MCM10"
"2097","ENSG00000120616","EPC1"
"2098","ENSG00000120616","EPC1"
"2099","ENSG00000107951","MTPAP"
"2100","ENSG00000224597","SVIL-AS1"
"2101","ENSG00000224597","SVIL-AS1"
"2102","ENSG00000224597","SVIL-AS1"
"2103","ENSG00000224597","SVIL-AS1"
"2104","ENSG00000165507","DEPP1"
"2105","ENSG00000177283","FZD8"
"2106","ENSG00000099250","NRP1"
"2107","ENSG00000099250","NRP1"
"2108","ENSG00000099250","NRP1"
"2109","ENSG00000099250","NRP1"
"2110","ENSG00000107537","PHYH"
"2111","ENSG00000107537","PHYH"
"2112","ENSG00000122870","BICC1"
"2113","ENSG00000108064","TFAM"
"2114","ENSG00000108064","TFAM"
"2115","ENSG00000122952","ZWINT"
"2116","ENSG00000122952","ZWINT"
"2117","ENSG00000170525","PFKFB3"
"2118","ENSG00000170525","PFKFB3"
"2119","ENSG00000170525","PFKFB3"
"2120","ENSG00000170525","PFKFB3"
"2121","ENSG00000170525","PFKFB3"
"2122","ENSG00000241058","NSUN6"
"2123","ENSG00000284024",NA
"2124","ENSG00000284024",NA
"2125","ENSG00000156650","KAT6B"
"2126","ENSG00000156650","KAT6B"
"2127","ENSG00000156650","KAT6B"
"2128","ENSG00000122873","CISD1"
"2129","ENSG00000266412","NCOA4"
"2130","ENSG00000266412","NCOA4"
"2131","ENSG00000120539","MASTL"
"2132","ENSG00000120539","MASTL"
"2133","ENSG00000120539","MASTL"
"2134","ENSG00000096717","SIRT1"
"2135","ENSG00000096717","SIRT1"
"2136","ENSG00000096717","SIRT1"
"2137","ENSG00000096717","SIRT1"
"2138","ENSG00000165630","PRPF18"
"2139","ENSG00000138279","ANXA7"
"2140","ENSG00000138279","ANXA7"
"2141","ENSG00000099282","TSPAN15"
"2142","ENSG00000152455","SUV39H2"
"2143","ENSG00000134453","RBM17"
"2144","ENSG00000148481","MINDY3"
"2145","ENSG00000269897","COMMD3-BMI1"
"2146","ENSG00000168283","BMI1"
"2147","ENSG00000136770","DNAJC1"
"2148","ENSG00000197321","SVIL"
"2149","ENSG00000120594","PLXDC2"
"2150","ENSG00000120594","PLXDC2"
"2151","ENSG00000047056","WDR37"
"2152","ENSG00000166295","ANAPC16"
"2153","ENSG00000166295","ANAPC16"
"2154","ENSG00000165632","TAF3"
"2155","ENSG00000196139","AKR1C3"
"2156","ENSG00000225830","ERCC6"
"2157","ENSG00000225830","ERCC6"
"2158","ENSG00000078403","MLLT10"
"2159","ENSG00000078403","MLLT10"
"2160","ENSG00000107758","PPP3CB"
"2161","ENSG00000107758","PPP3CB"
"2162","ENSG00000107758","PPP3CB"
"2163","ENSG00000148516","ZEB1"
"2164","ENSG00000148516","ZEB1"
"2165","ENSG00000148516","ZEB1"
"2166","ENSG00000148516","ZEB1"
"2167","ENSG00000148516","ZEB1"
"2168","ENSG00000177613","CSTF2T"
"2169","ENSG00000182180","MRPS16"
"2170","ENSG00000165644","COMTD1"
"2171","ENSG00000065809","FAM107B"
"2172","ENSG00000122912","SLC25A16"
"2173","ENSG00000134452","FBH1"
"2174","ENSG00000134452","FBH1"
"2175","ENSG00000148429","USP6NL"
"2176","ENSG00000107643","MAPK8"
"2177","ENSG00000107643","MAPK8"
"2178","ENSG00000107643","MAPK8"
"2179","ENSG00000107643","MAPK8"
"2180","ENSG00000107643","MAPK8"
"2181","ENSG00000067082","KLF6"
"2182","ENSG00000067082","KLF6"
"2183","ENSG00000136738","STAM"
"2184","ENSG00000166348","USP54"
"2185","ENSG00000165609","NUDT5"
"2186","ENSG00000165626","BEND7"
"2187","ENSG00000165626","BEND7"
"2188","ENSG00000026025","VIM"
"2189","ENSG00000152465","NMT2"
"2190","ENSG00000152465","NMT2"
"2191","ENSG00000035403","VCL"
"2192","ENSG00000035403","VCL"
"2193","ENSG00000136754","ABI1"
"2194","ENSG00000136754","ABI1"
"2195","ENSG00000136754","ABI1"
"2196","ENSG00000136754","ABI1"
"2197","ENSG00000136754","ABI1"
"2198","ENSG00000136754","ABI1"
"2199","ENSG00000136754","ABI1"
"2200","ENSG00000136754","ABI1"
"2201","ENSG00000136754","ABI1"
"2202","ENSG00000136754","ABI1"
"2203","ENSG00000136754","ABI1"
"2204","ENSG00000156110","ADK"
"2205","ENSG00000156110","ADK"
"2206","ENSG00000156110","ADK"
"2207","ENSG00000095787","WAC"
"2208","ENSG00000095787","WAC"
"2209","ENSG00000138346","DNA2"
"2210","ENSG00000198298","ZNF485"
"2211","ENSG00000095739","BAMBI"
"2212","ENSG00000148719","DNAJB12"
"2213","ENSG00000165996","HACD1"
"2214","ENSG00000107551","RASSF4"
"2215","ENSG00000183621","ZNF438"
"2216","ENSG00000183621","ZNF438"
"2217","ENSG00000165997","ARL5B"
"2218","ENSG00000151465","CDC123"
"2219","ENSG00000067057","PFKP"
"2220","ENSG00000067057","PFKP"
"2221","ENSG00000231298","MANCR"
"2222","ENSG00000156026","MCU"
"2223","ENSG00000156026","MCU"
"2224","ENSG00000156026","MCU"
"2225","ENSG00000099246","RAB18"
"2226","ENSG00000099246","RAB18"
"2227","ENSG00000099246","RAB18"
"2228","ENSG00000099246","RAB18"
"2229","ENSG00000156671","SAMD8"
"2230","ENSG00000156671","SAMD8"
"2231","ENSG00000065665","SEC61A2"
"2232","ENSG00000065665","SEC61A2"
"2233","ENSG00000065665","SEC61A2"
"2234","ENSG00000187522","HSPA14"
"2235","ENSG00000148426","PROSER2"
"2236","ENSG00000122882","ECD"
"2237","ENSG00000122882","ECD"
"2238","ENSG00000122882","ECD"
"2239","ENSG00000165655","ZNF503"
"2240","ENSG00000138303","ASCC1"
"2241","ENSG00000138303","ASCC1"
"2242","ENSG00000165476","REEP3"
"2243","ENSG00000138286","FAM149B1"
"2244","ENSG00000057608","GDI2"
"2245","ENSG00000057608","GDI2"
"2246","ENSG00000171988","JMJD1C"
"2247","ENSG00000171988","JMJD1C"
"2248","ENSG00000173848","NET1"
"2249","ENSG00000173848","NET1"
"2250","ENSG00000148572","NRBF2"
"2251","ENSG00000086475","SEPHS1"
"2252","ENSG00000181915","ADO"
"2253","ENSG00000079393","DUSP13"
"2254","ENSG00000079393","DUSP13"
"2255","ENSG00000079393","DUSP13"
"2256","ENSG00000122863","CHST3"
"2257","ENSG00000151474","FRMD4A"
"2258","ENSG00000107485","GATA3"
"2259","ENSG00000107485","GATA3"
"2260","ENSG00000107614","TRDMT1"
"2261","ENSG00000067064","IDI1"
"2262","ENSG00000107937","GTPBP4"
"2263","ENSG00000197746","PSAP"
"2264","ENSG00000181192","DHTKD1"
"2265","ENSG00000168209","DDIT4"
"2266","ENSG00000108021","FAM208B"
"2267","ENSG00000196372","ASB13"
"2268","ENSG00000108176","DNAJC12"
"2269","ENSG00000108176","DNAJC12"
"2270","ENSG00000107959","PITRM1"
"2271","ENSG00000107959","PITRM1"
"2272","ENSG00000107959","PITRM1"
"2273","ENSG00000148634","HERC4"
"2274","ENSG00000148634","HERC4"
"2275","ENSG00000148634","HERC4"
"2276","ENSG00000148634","HERC4"
"2277","ENSG00000048740","CELF2"
"2278","ENSG00000048740","CELF2"
"2279","ENSG00000048740","CELF2"
"2280","ENSG00000048740","CELF2"
"2281","ENSG00000099256","PRTFDC1"
"2282","ENSG00000099256","PRTFDC1"
"2283","ENSG00000185875","THNSL1"
"2284","ENSG00000107745","MICU1"
"2285","ENSG00000107745","MICU1"
"2286","ENSG00000138134","STAMBPL1"
"2287","ENSG00000026103","FAS"
"2288","ENSG00000026103","FAS"
"2289","ENSG00000026103","FAS"
"2290","ENSG00000107960","STN1"
"2291","ENSG00000138172","CALHM2"
"2292","ENSG00000166033","HTRA1"
"2293","ENSG00000148835","TAF5"
"2294","ENSG00000249967",NA
"2295","ENSG00000150593","PDCD4"
"2296","ENSG00000150593","PDCD4"
"2297","ENSG00000151892","GFRA1"
"2298","ENSG00000151892","GFRA1"
"2299","ENSG00000108239","TBC1D12"
"2300","ENSG00000107789","MINPP1"
"2301","ENSG00000107789","MINPP1"
"2302","ENSG00000107789","MINPP1"
"2303","ENSG00000095574","IKZF5"
"2304","ENSG00000138138","ATAD1"
"2305","ENSG00000148908","RGS10"
"2306","ENSG00000148908","RGS10"
"2307","ENSG00000107854","TNKS2"
"2308","ENSG00000183605","SFXN4"
"2309","ENSG00000138131","LOXL4"
"2310","ENSG00000138161","CUZD1"
"2311","ENSG00000171862","PTEN"
"2312","ENSG00000148834","GSTO1"
"2313","ENSG00000148834","GSTO1"
"2314","ENSG00000148834","GSTO1"
"2315","ENSG00000213185","FAM24B"
"2316","ENSG00000148843","PDCD11"
"2317","ENSG00000196865","NHLRC2"
"2318","ENSG00000148671","ADIRF"
"2319","ENSG00000107669","ATE1"
"2320","ENSG00000107669","ATE1"
"2321","ENSG00000107669","ATE1"
"2322","ENSG00000107669","ATE1"
"2323","ENSG00000107669","ATE1"
"2324","ENSG00000165806","CASP7"
"2325","ENSG00000165806","CASP7"
"2326","ENSG00000165806","CASP7"
"2327","ENSG00000148690","FRA10AC1"
"2328","ENSG00000107672","NSMCE4A"
"2329","ENSG00000182333","LIPF"
"2330","ENSG00000182333","LIPF"
"2331","ENSG00000173145","NOC3L"
"2332","ENSG00000065613","SLK"
"2333","ENSG00000065613","SLK"
"2334","ENSG00000151553","FAM160B1"
"2335","ENSG00000151553","FAM160B1"
"2336","ENSG00000107438","PDLIM1"
